年,区名,当落,得票数,氏名,よみ,年齢,性別,党派,新旧,主な肩書き,得票率%,略称党名,党順序,自治体コード
2015,足立,当,4046.0,金田 正,,43.0,男,自民,現,足立区議会議員,1.65,自民,1.0,131211
2015,足立,当,4045.0,市川 伯登,,47.0,男,無所属,現,足立区議会議員,1.65,無所属,11.0,131211
2015,足立,当,4027.0,秦野 昭彦,,52.0,男,共産,現,区議会議員,1.64,共産,5.0,131211
2015,足立,当,3935.0,窪田 美幸,,49.0,男,公明,現,区議会議員,1.6,公明,4.0,131211
2015,足立,当,3908.0,白石 正輝,,73.0,男,自民,現,医療法人社団石仁会常務理事,1.59,自民,1.0,131211
2015,足立,当,3834.48,渕上 隆,,60.0,男,公明,現,区議会議員,1.56,公明,4.0,131211
2015,足立,当,3826.0,佐々木 雅彦,,58.0,男,公明,現,足立区議会議員,1.56,公明,4.0,131211
2015,足立,当,3705.025,伊藤 信之,,36.0,男,自民,新,不動産会社社員,1.51,自民,1.0,131211
2015,足立,当,3551.0,吉田 幸司,,56.0,男,公明,新,無職,1.45,公明,4.0,131211
2015,足立,当,3521.974,高山 延之,,59.0,男,自民,現,足立区議会議員,1.43,自民,1.0,131211
2015,足立,当,3440.0,松丸 誠,,57.0,男,維新,新,自営業,1.4,維新,3.0,131211
2015,足立,落,3438.804,滝上 明,,64.0,男,公明,現,足立区議会議員,1.4,公明,4.0,131211
2015,足立,落,3116.38,浅古 充久,,45.0,男,無所属,現,不動産会社経営,1.27,無所属,11.0,131211
2015,足立,落,3018.0,朝日 将,,26.0,男,共産,新,政党職員,1.23,共産,5.0,131211
2015,足立,落,2450.0,名取 鉄朗,,51.0,男,自民,新,飲食業経営,1.0,自民,1.0,131211
2015,足立,落,1739.0,和田 智之,,40.0,男,次世代,新,フリーライター,0.71,諸派,99.0,131211
2015,足立,落,1308.0,谷古宇 恵美,,49.0,女,緑の党,新,政党役員,0.53,諸派,99.0,131211
2015,足立,落,687.0,船越 紀雄,,75.0,男,無所属,新,政党役員,0.28,無所属,11.0,131211
2015,足立,落,334.564,鈴木 利郎,,65.0,男,無所属,新,行政書士,0.14,無所属,11.0,131211
2015,足立,落,320.0,為田 高治,,67.0,男,無所属,新,行政書士,0.13,無所属,11.0,131211
2015,足立,落,176.0,山崎 博一,,61.0,男,無所属,新,会社員,0.07,無所属,11.0,131211
2019,足立,当,8018.0,銀川 裕依子,,33.0,女,立憲,新,社会福祉士,3.37,立憲,2.0,131211
2019,足立,当,7194.0,逸見 圭二,,38.0,男,無所属,前,NPO法人理事,3.03,無所属,11.0,131211
2019,足立,当,5905.0,長沢 興祐,,38.0,男,自民,前,自営業,2.48,自民,1.0,131211
2019,足立,当,5786.0,古性 重則,,69.0,男,自民,前,会社役員,2.43,自民,1.0,131211
2019,足立,当,5691.0,鯨井 実,,40.0,男,自民,新,不動産業,2.39,自民,1.0,131211
2019,足立,当,5612.0,小椋 修平,,45.0,男,立憲,前,団体役員,2.36,立憲,2.0,131211
2019,足立,当,5607.0,金田 正,,47.0,男,自民,前,無職,2.36,自民,1.0,131211
2019,足立,当,5514.0,瀬沼 剛,,76.0,男,自民,前,団体役員,2.32,自民,1.0,131211
2019,足立,当,5441.0,水野 亜由美,,39.0,女,公明,新,無職,2.29,公明,4.0,131211
2019,足立,当,5395.0,額賀 和子,,55.0,女,共産,前,政党役員,2.27,共産,5.0,131211
2019,足立,当,5184.0,多田 太郎,,38.0,男,自民,前,学校法人理事長,2.18,自民,1.0,131211
2019,足立,当,5124.0,小泉 博,,64.0,男,公明,前,政党役員,2.15,公明,4.0,131211
2019,足立,当,4969.53,鹿浜 昭,,62.0,男,自民,前,会社顧問,2.09,自民,1.0,131211
2019,足立,当,4862.0,浅子 恵子,,67.0,女,共産,前,政党役員,2.04,共産,5.0,131211
2019,足立,当,4640.0,白石 正輝,,77.0,男,自民,前,会社役員,1.95,自民,1.0,131211
2019,足立,当,4521.0,飯倉 昭二,,59.0,男,公明,前,税理士,1.9,公明,4.0,131211
2019,足立,当,4504.0,大竹 小夜子,,49.0,女,公明,前,無職,1.89,公明,4.0,131211
2019,足立,当,4451.0,山中 智恵子,,50.0,女,共産,前,政党役員,1.87,共産,5.0,131211
2019,足立,当,4426.008,岡安 隆志,,55.0,男,公明,前,団体役員,1.86,公明,4.0,131211
2019,足立,当,4417.0,長谷川 貴子,,46.0,女,無所属,前,法律事務所秘書,1.86,無所属,11.0,131211
2019,足立,当,4406.469,鈴木 明,,65.0,男,立憲,前,会社役員,1.85,立憲,2.0,131211
2019,足立,当,4360.0,渡辺 英章,,52.0,男,自民,前,政党役員,1.83,自民,1.0,131211
2019,足立,当,4350.991,渕上 隆,,64.0,男,公明,前,無職,1.83,公明,4.0,131211
2019,足立,当,4320.0,市川 伯登,,51.0,男,無所属,前,会社役員,1.82,無所属,11.0,131211
2019,足立,当,4307.0,杉本 優,,34.0,男,自民,新,政党役員,1.81,自民,1.0,131211
2019,足立,当,4266.166,伊藤 信之,,40.0,男,自民,前,会社役員,1.79,自民,1.0,131211
2019,足立,当,4184.0,窪田 美幸,,53.0,男,公明,前,無職,1.76,公明,4.0,131211
2019,足立,当,4152.0,佐々木 雅彦,,62.0,男,公明,前,無職,1.75,公明,4.0,131211
2019,足立,当,4090.0,吉田 幸司,,60.0,男,公明,前,無職,1.72,公明,4.0,131211
2019,足立,当,4031.0,北川 秀和,,50.0,男,共産,新,政党職員,1.7,共産,5.0,131211
2019,足立,当,3971.0,田方 直昭,,54.0,男,公明,前,無職,1.67,公明,4.0,131211
2019,足立,当,3965.0,佐野 智恵子,,55.0,女,公明,前,無職,1.67,公明,4.0,131211
2019,足立,当,3877.0,長井 昌則,,56.0,男,公明,前,無職,1.63,公明,4.0,131211
2019,足立,当,3848.0,吉岡 茂,,56.0,男,自民,前,会社役員,1.62,自民,1.0,131211
2019,足立,当,3847.0,石毛 一昭,,49.0,男,公明,新,無職,1.62,公明,4.0,131211
2019,足立,当,3833.0,秦野 昭彦,,56.0,男,共産,前,政党役員,1.61,共産,5.0,131211
2019,足立,当,3807.0,新井 英生,,57.0,男,自民,前,政党役員,1.6,自民,1.0,131211
2019,足立,当,3670.0,横田 祐,,58.0,女,共産,新,政党職員,1.54,共産,5.0,131211
2019,足立,当,3649.0,西之原 恵美子,,59.0,女,共産,前,政党役員,1.53,共産,5.0,131211
2019,足立,当,3646.0,渋谷 竜一,,27.0,男,無所属,新,会社役員,1.53,無所属,11.0,131211
2019,足立,当,3359.0,工藤 哲也,,48.0,男,自民,前,政党役員,1.41,自民,1.0,131211
2019,足立,当,3356.0,土屋 典子,,38.0,女,無所属,前,無職,1.41,無所属,11.0,131211
2019,足立,当,3179.0,似内 和,,34.0,男,自民,新,政党役員,1.34,自民,1.0,131211
2019,足立,当,3045.833,高山 延之,,63.0,男,自民,前,無職,1.28,自民,1.0,131211
2019,足立,当,2955.0,中島 晃一郎,,31.0,男,都民ファーストの会,新,議員秘書,1.24,諸派,99.0,131211
2019,足立,落,2905.0,口石 竜三,,50.0,男,維新,新,無職,1.22,維新,3.0,131211
2019,足立,落,2838.0,名取 鉄朗,,55.0,男,自民,新,会社役員,1.19,自民,1.0,131211
2019,足立,落,2755.0,佐藤 安里紗,,32.0,女,無所属,新,無職,1.16,無所属,11.0,131211
2019,足立,落,2730.0,児玉 紀子,,66.0,女,共産,新,政党職員,1.15,共産,5.0,131211
2019,足立,落,2482.0,米山 泰志,,53.0,男,国民,前,行政書士,1.04,国民,6.0,131211
2019,足立,落,1917.0,町側 尚則,,52.0,男,自民,新,会社経営,0.81,自民,1.0,131211
2019,足立,落,1470.0,片野 和恵,,60.0,女,無所属,新,会社役員,0.62,無所属,11.0,131211
2019,足立,落,1460.0,松丸 誠,,61.0,男,立憲,前,空手・英語道場経営,0.61,立憲,2.0,131211
2019,足立,落,1168.0,谷古宇 恵美,,53.0,女,緑の党,新,介護ヘルパー,0.49,諸派,99.0,131211
2019,足立,落,806.0,松原 一徳,,49.0,男,無所属,新,会社員,0.34,無所属,11.0,131211
2019,足立,落,445.0,横尾 忠司,,33.0,男,無所属,新,会社員,0.19,無所属,11.0,131211
2019,足立,落,0.0,加陽 麻里布,,26.0,女,NHKから国民を守る党,新,司法書士,0.0,NHK,9.0,131211
2013,葛飾,当,5667.0,小林 等,,40.0,男,維新,元,無職,3.79,維新,3.0,131229
2013,葛飾,当,4300.0,平田 充孝,,40.0,男,自民,現,区議会議員,2.88,自民,1.0,131229
2013,葛飾,当,4260.0,中江 秀夫,,53.0,男,共産,現,区議会議員,2.85,共産,5.0,131229
2013,葛飾,当,4161.0,秋本 豊栄,,59.0,女,自民,現,区議会議員,2.79,自民,1.0,131229
2013,葛飾,当,4124.0,梅田 信利,,51.0,男,みんな,元,社会保険労務士,2.76,諸派,99.0,131229
2013,葛飾,当,4061.0,三小田 准一,,54.0,男,共産,現,区議会議員,2.72,共産,5.0,131229
2013,葛飾,当,4053.0,倉沢 よう次,,66.0,男,自民,現,区議会議員,2.71,自民,1.0,131229
2013,葛飾,当,4032.0,安西 俊一,,72.0,男,自民,現,区議会議員,2.7,自民,1.0,131229
2013,葛飾,当,3990.0,村松 勝康,,69.0,男,無所属,元,無職,2.67,無所属,11.0,131229
2013,葛飾,当,3932.0,折笠 明実,,63.0,男,共産,現,区議会議員,2.63,共産,5.0,131229
2013,葛飾,当,3515.0,久保 洋子,,59.0,女,公明,現,区議会議員,2.35,公明,4.0,131229
2013,葛飾,当,3410.0,向江 寿美恵,,57.0,女,公明,現,区議会議員,2.28,公明,4.0,131229
2013,葛飾,当,3384.0,黒柳 譲治,,60.0,男,公明,現,区議会議員,2.27,公明,4.0,131229
2013,葛飾,当,3363.0,池田 久義,,63.0,男,無所属,現,区議会議員,2.25,無所属,11.0,131229
2013,葛飾,当,3353.0,小用 進,,70.0,男,自民,現,区議会議員,2.24,自民,1.0,131229
2013,葛飾,当,3212.0,出口 良行,,55.0,男,公明,現,区議会議員,2.15,公明,4.0,131229
2013,葛飾,当,3211.0,伊藤 義典,,41.0,男,自民,新,会社役員,2.15,自民,1.0,131229
2013,葛飾,当,3141.675,中村 伸吾,,52.0,男,共産,現,区議会議員,2.1,共産,5.0,131229
2013,葛飾,当,3135.0,米川 大二郎,,45.0,男,自民,新,無職,2.1,自民,1.0,131229
2013,葛飾,当,3107.0,秋家 聡明,,49.0,男,自民,現,保育園園長,2.08,自民,1.0,131229
2013,葛飾,当,3072.0,,,38.0,男,共産,新,団体職員,2.06,共産,5.0,131229
2013,葛飾,当,3065.0,小山 達也,,52.0,男,公明,現,区議会議員,2.05,公明,4.0,131229
2013,葛飾,当,3056.0,峯岸 良至,,49.0,男,自民,新,コンビニエンスストア経営,2.05,自民,1.0,131229
2013,葛飾,当,3053.0,牛山 正,,51.0,男,公明,現,区議会議員,2.04,公明,4.0,131229
2013,葛飾,当,3044.0,江口 寿美,,49.0,女,公明,新,無職,2.04,公明,4.0,131229
2013,葛飾,当,3035.0,上村 泰子,,57.0,女,公明,現,区議会議員,2.03,公明,4.0,131229
2013,葛飾,当,2916.0,上原 有美江,,61.0,女,公明,現,区議会議員,1.95,公明,4.0,131229
2013,葛飾,当,2911.0,筒井 孝尚,,51.0,男,自民,現,区議会議員,1.95,自民,1.0,131229
2013,葛飾,当,2818.0,工藤 喜久治,,68.0,男,無所属,現,会社役員,1.89,無所属,11.0,131229
2013,葛飾,当,2768.0,山本 宏美,,55.0,女,公明,新,無職,1.85,公明,4.0,131229
2013,葛飾,当,2760.0,米山 真吾,,43.0,男,民主,現,区議会議員,1.85,民主,80.0,131229
2013,葛飾,当,2738.0,清水 忠,,55.0,男,無所属,現,区議会議員,1.83,無所属,11.0,131229
2013,葛飾,当,2727.0,荒井 彰一,,61.0,男,公明,現,区議会議員,1.83,公明,4.0,131229
2013,葛飾,当,2652.324,中村 慶子,,42.0,女,民主,現,区議会議員,1.78,民主,80.0,131229
2013,葛飾,当,2522.0,大高 拓,,43.0,男,無所属,現,区議会議員,1.69,無所属,11.0,131229
2013,葛飾,当,2499.0,梅沢 五十六,,67.0,男,自民,現,区議会議員,1.67,自民,1.0,131229
2013,葛飾,当,2363.0,川越 誠一,,50.0,男,民主,新,無職,1.58,民主,80.0,131229
2013,葛飾,当,2320.0,会田 浩貞,,73.0,男,無所属,元,無職,1.55,無所属,11.0,131229
2013,葛飾,当,2241.0,新村 秀男,,65.0,男,自民,現,区議会議員,1.5,自民,1.0,131229
2013,葛飾,当,2203.0,水摩 雪絵,,29.0,女,無所属,新,無職,1.47,無所属,11.0,131229
2013,葛飾,落,2127.0,石田 千秋,,82.0,男,無所属,現,税理士,1.42,無所属,11.0,131229
2013,葛飾,落,2114.0,うてな 英明,,35.0,男,民主,現,区議会議員,1.42,民主,80.0,131229
2013,葛飾,落,2005.0,内山 実,,61.0,男,自民,新,会社役員,1.34,自民,1.0,131229
2013,葛飾,落,1859.0,熊倉 章雄,,52.0,男,みんな,新,会社役員,1.24,諸派,99.0,131229
2013,葛飾,落,1695.0,佐藤 雄大,,40.0,男,民主,現,区議会議員,1.13,民主,80.0,131229
2013,葛飾,落,1544.0,谷野 正志朗,,71.0,男,無所属,元,会社役員,1.03,無所属,11.0,131229
2013,葛飾,落,1079.0,渋谷 恵美子,,54.0,女,葛飾・生活者ネットワーク,新,団体職員,0.72,,,131229
2013,葛飾,落,740.0,金子 吉晴,,58.0,男,維新政党・新風,新,無職,0.5,,,131229
2013,葛飾,落,712.0,林 智興,,37.0,男,自民,新,会社役員,0.48,自民,1.0,131229
2013,葛飾,落,614.0,仲 浩一,,53.0,男,無所属,新,会社員,0.41,無所属,11.0,131229
2013,葛飾,落,536.0,井上 統子,,56.0,女,無所属,新,会社員,0.36,無所属,11.0,131229
2013,葛飾,落,462.0,渡辺 雄司,,48.0,男,無所属,新,会社役員,0.31,無所属,11.0,131229
2013,葛飾,落,417.0,木村 欣司,,77.0,男,無給党,新,無職,0.28,,,131229
2013,葛飾,落,267.0,亘 肇夫,,52.0,男,無所属,新,振付師,0.18,無所属,11.0,131229
2017,葛飾,当,7321.0,小林 等,,44.0,男,維新,現,区議会議員,4.51,維新,3.0,131229
2017,葛飾,当,4315.0,川越 誠一,,54.0,男,民進,現,区議会議員,2.66,,,131229
2017,葛飾,当,4093.0,久保 洋子,,63.0,女,公明,現,区議会議員,2.52,公明,4.0,131229
2017,葛飾,当,4066.0,梅沢 豊和,,39.0,男,自民,新,会社役員,2.5,自民,1.0,131229
2017,葛飾,当,4058.0,池田 久義,,67.0,男,自民,現,区議会議員,2.5,自民,1.0,131229
2017,葛飾,当,4055.538,中村 伸吾,,56.0,男,共産,現,区議会議員,2.5,共産,5.0,131229
2017,葛飾,当,3797.504,峯岸 良至,,53.0,男,自民,現,区議会議員,2.34,自民,1.0,131229
2017,葛飾,当,3734.495,出口 良行,,59.0,男,公明,現,区議会議員,2.3,公明,4.0,131229
2017,葛飾,当,3674.0,筒井 孝尚,,55.0,男,自民,現,区議会議員,2.26,自民,1.0,131229
2017,葛飾,当,3654.0,三小田 准一,,58.0,男,共産,現,区議会議員,2.25,共産,5.0,131229
2017,葛飾,当,3651.0,安西 俊一,,76.0,男,自民,現,区議会議員,2.25,自民,1.0,131229
2017,葛飾,当,3597.461,中村 慶子,,46.0,女,民進,現,区議会議員,2.22,,,131229
2017,葛飾,当,3591.0,山本 宏美,,59.0,女,公明,現,区議会議員,2.21,公明,4.0,131229
2017,葛飾,当,3538.0,秋家 聡明,,53.0,男,自民,現,区議会議員,2.18,自民,1.0,131229
2017,葛飾,当,3508.0,伊藤 義典,,45.0,男,自民,現,区議会議員,2.16,自民,1.0,131229
2017,葛飾,当,3502.0,倉沢 よう次,,70.0,男,自民,現,区議会議員,2.16,自民,1.0,131229
2017,葛飾,当,3415.0,米山 真吾,,47.0,男,無所属,元,会社役員,2.1,無所属,11.0,131229
2017,葛飾,当,3365.0,上村 泰子,,61.0,女,公明,現,区議会議員,2.07,公明,4.0,131229
2017,葛飾,当,3351.0,中江 秀夫,,57.0,男,共産,現,区議会議員,2.06,共産,5.0,131229
2017,葛飾,当,3331.0,村松 勝康,,73.0,男,無所属,現,区議会議員,2.05,無所属,11.0,131229
2017,葛飾,当,3294.0,木村 秀子,,52.0,女,共産,新,政党職員,2.03,共産,5.0,131229
2017,葛飾,当,3253.0,向江 寿美恵,,61.0,女,公明,現,区議会議員,2.0,公明,4.0,131229
2017,葛飾,当,3212.0,蔦 絵梨奈,,29.0,女,無所属,新,無職,1.98,無所属,11.0,131229
2017,葛飾,当,3187.0,黒柳 譲治,,64.0,男,公明,現,区議会議員,1.96,公明,4.0,131229
2017,葛飾,当,3113.0,工藤 喜久治,,72.0,男,自民,現,区議会議員,1.92,自民,1.0,131229
2017,葛飾,当,3030.0,平田 充孝,,44.0,男,自民,現,区議会議員,1.87,自民,1.0,131229
2017,葛飾,当,3029.0,小山 達也,,56.0,男,公明,現,区議会議員,1.87,公明,4.0,131229
2017,葛飾,当,3010.0,大高 拓,,47.0,男,無所属,現,区議会議員,1.85,無所属,11.0,131229
2017,葛飾,当,2987.0,江口 寿美,,53.0,女,公明,現,区議会議員,1.84,公明,4.0,131229
2017,葛飾,当,2981.0,折笠 明実,,67.0,男,共産,現,区議会議員,1.84,共産,5.0,131229
2017,葛飾,当,2965.0,うてな 英明,,39.0,男,都民ファーストの会,元,無職,1.83,諸派,99.0,131229
2017,葛飾,当,2958.0,秋本 豊栄,,63.0,女,自民,現,区議会議員,1.82,自民,1.0,131229
2017,葛飾,当,2954.0,立花 孝志,,50.0,男,NHKから国民を守る党,新,会社社長,1.82,NHK,9.0,131229
2017,葛飾,当,2946.0,牛山 正,,55.0,男,公明,現,区議会議員,1.81,公明,4.0,131229
2017,葛飾,当,2612.0,梅田 信利,,55.0,男,無所属,現,区議会議員,1.61,無所属,11.0,131229
2017,葛飾,当,2587.0,鈴木 信行,,52.0,男,無所属,新,団体役員,1.59,無所属,11.0,131229
2017,葛飾,当,2516.0,水摩 雪絵,,33.0,女,無所属,現,区議会議員,1.55,無所属,11.0,131229
2017,葛飾,当,2329.0,高木 信明,,54.0,男,自民,新,無職,1.43,自民,1.0,131229
2017,葛飾,当,2248.0,経塚 理香子,,31.0,女,無所属,新,無職,1.38,無所属,11.0,131229
2017,葛飾,当,2176.0,大森 有希子,,35.0,女,無所属,新,自営業,1.34,無所属,11.0,131229
2017,葛飾,落,2175.0,会田 浩貞,,77.0,男,無所属,現,区議会議員,1.34,無所属,11.0,131229
2017,葛飾,落,2166.0,樋口 亮,,30.0,男,共産,新,政党職員,1.33,共産,5.0,131229
2017,葛飾,落,2152.0,内山 実,,65.0,男,自民,新,会社役員,1.33,自民,1.0,131229
2017,葛飾,落,2079.0,天野 友太,,34.0,男,自民,新,会社経営,1.28,自民,1.0,131229
2017,葛飾,落,1863.0,柴橋 宏子,,50.0,女,都民ファーストの会,新,無職,1.15,諸派,99.0,131229
2017,葛飾,落,1849.0,村田 広司,,66.0,男,自民,新,会社経営,1.14,自民,1.0,131229
2017,葛飾,落,1725.0,渡辺 郁弥,,29.0,男,都民ファーストの会,新,団体職員,1.06,諸派,99.0,131229
2017,葛飾,落,1683.0,関 智之,,52.0,男,自民,新,理容店経営,1.04,自民,1.0,131229
2017,葛飾,落,1524.0,神長 誠,,62.0,男,都民ファーストの会,新,会社役員,0.94,諸派,99.0,131229
2017,葛飾,落,1425.0,小見 美和,,44.0,女,都民ファーストの会,新,自営業,0.88,諸派,99.0,131229
2017,葛飾,落,1092.0,谷野 正志朗,,75.0,男,無所属,元,会社役員,0.67,無所属,11.0,131229
2017,葛飾,落,1051.0,川和 一隆,,45.0,男,無所属,新,会社員,0.65,無所属,11.0,131229
2017,葛飾,落,746.0,武田 政揮,,28.0,男,無所属,新,会社経営,0.46,無所属,11.0,131229
2017,葛飾,落,562.0,鹿住 良人,,50.0,男,無所属,新,会社役員,0.35,無所属,11.0,131229
2017,葛飾,落,473.0,真栄城 正太,,32.0,男,若者と少数派の党,新,無職,0.29,,,131229
2017,葛飾,落,379.0,多村 寿理,,61.0,男,無所属,新,社会福祉士,0.23,無所属,11.0,131229
2017,葛飾,落,362.0,仲 浩一,,57.0,男,無所属,新,会社役員,0.22,無所属,11.0,131229
2017,葛飾,落,326.0,浜野 元貴,,57.0,男,無所属,新,ファイナンシャルプランナー,0.2,無所属,11.0,131229
2017,葛飾,落,306.0,大理 則枝,,64.0,女,無所属,新,無職,0.19,無所属,11.0,131229
2011,江戸川,当,12342.0,上田 令子,,45.0,女,みんな,現,江戸川区議会議員,5.46,諸派,99.0,131237
2011,江戸川,当,8886.0,大西 洋平,,33.0,男,自民,新,無職,3.93,自民,1.0,131237
2011,江戸川,当,6624.0,島村 和成,,58.0,男,自民,現,会社役員,2.93,自民,1.0,131237
2011,江戸川,当,6115.959,田中 寿一,,31.0,男,自民,現,不動産業従事,2.71,自民,1.0,131237
2011,江戸川,当,6092.0,福本 光浩,,39.0,男,自民,現,江戸川区議会議員,2.7,自民,1.0,131237
2011,江戸川,当,5580.0,藤沢 進一,,49.0,男,自民,現,自営業,2.47,自民,1.0,131237
2011,江戸川,当,5455.576,田島 進,,64.0,男,自民,現,江戸川区議会議員,2.41,自民,1.0,131237
2011,江戸川,当,4800.0,小俣 則子,,61.0,女,共産,現,江戸川区議会議員,2.12,共産,5.0,131237
2011,江戸川,当,4703.0,高木 秀隆,,44.0,男,自民,現,会社役員,2.08,自民,1.0,131237
2011,江戸川,当,4606.0,金井 茂,,42.0,男,民主,新,俳優,2.04,民主,80.0,131237
2011,江戸川,当,4474.872,田中 淳子,,54.0,女,公明,現,江戸川区議会議員,1.98,公明,4.0,131237
2011,江戸川,当,4434.0,深江 一之,,59.0,男,みんな,元,会社役員,1.96,諸派,99.0,131237
2011,江戸川,当,4339.0,間宮 由美,,48.0,女,共産,現,江戸川区議会議員,1.92,共産,5.0,131237
2011,江戸川,当,4338.0,早川 和江,,61.0,女,自民,現,江戸川区議会議員,1.92,自民,1.0,131237
2011,江戸川,当,4295.536,須賀 清次,,62.0,男,自民,現,江戸川区議会議員,1.9,自民,1.0,131237
2011,江戸川,当,4278.0,中道 貴,,54.0,男,公明,現,江戸川区議会議員,1.89,公明,4.0,131237
2011,江戸川,当,4248.0,川瀬 泰徳,,56.0,男,公明,現,江戸川区議会議員,1.88,公明,4.0,131237
2011,江戸川,当,4246.0,斉藤 正隆,,60.0,男,自民,元,党支部役員,1.88,自民,1.0,131237
2011,江戸川,当,4185.0,竹平 智春,,45.0,女,公明,新,無職,1.85,公明,4.0,131237
2011,江戸川,当,4148.0,佐々木 勇一,,42.0,男,公明,新,無職,1.84,公明,4.0,131237
2011,江戸川,当,4104.0,瀬端 勇,,61.0,男,共産,現,江戸川区議会議員,1.82,共産,5.0,131237
2011,江戸川,当,4051.854,竹内 進,,53.0,男,公明,現,江戸川区議会議員,1.79,公明,4.0,131237
2011,江戸川,当,4035.0,伊藤 照子,,53.0,女,公明,現,江戸川区議会議員,1.79,公明,4.0,131237
2011,江戸川,当,3978.0,新村 井玖子,,54.0,女,江戸川・生活者ネットワーク,現,江戸川区議会議員,1.76,,,131237
2011,江戸川,当,3906.0,中津川 将照,,25.0,男,無所属,新,衆議院議員秘書,1.73,無所属,11.0,131237
2011,江戸川,当,3880.0,渡部 正明,,67.0,男,自民,現,江戸川区議会議員,1.72,自民,1.0,131237
2011,江戸川,当,3877.0,太田 公弘,,51.0,男,公明,新,無職,1.72,公明,4.0,131237
2011,江戸川,当,3857.0,関根 麻美子,,52.0,女,公明,現,江戸川区議会議員,1.71,公明,4.0,131237
2011,江戸川,当,3797.0,窪田 龍一,,47.0,男,公明,現,江戸川区議会議員,1.68,公明,4.0,131237
2011,江戸川,当,3797.0,片山 知紀,,71.0,男,自民,現,江戸川区議会議員,1.68,自民,1.0,131237
2011,江戸川,当,3772.0,所 隆宏,,47.0,男,公明,新,無職,1.67,公明,4.0,131237
2011,江戸川,当,3766.0,鵜沢 悦子,,61.0,女,公明,現,江戸川区議会議員,1.67,公明,4.0,131237
2011,江戸川,当,3733.0,木村 長人,,46.0,男,無所属,現,江戸川区議会議員,1.65,無所属,11.0,131237
2011,江戸川,当,3587.0,江副 亮一,,37.0,男,民主,現,江戸川区議会議員,1.59,民主,80.0,131237
2011,江戸川,当,3539.0,大橋 美枝子,,62.0,女,共産,新,無職,1.57,共産,5.0,131237
2011,江戸川,当,3455.0,川口 俊夫,,58.0,男,自民,現,江戸川区議会議員,1.53,自民,1.0,131237
2011,江戸川,当,3425.0,桝 秀行,,35.0,男,みんな,新,無職,1.52,諸派,99.0,131237
2011,江戸川,当,3361.0,堀江 創一,,52.0,男,公明,現,江戸川区議会議員,1.49,公明,4.0,131237
2011,江戸川,当,3350.0,中里 省三,,62.0,男,民主,現,江戸川区議会議員,1.48,民主,80.0,131237
2011,江戸川,当,3294.568,田島 鉄太郎,,63.0,男,自民,現,江戸川区議会議員,1.46,自民,1.0,131237
2011,江戸川,当,3280.168,田中 健,,45.0,男,無所属,現,江戸川区議会議員,1.45,無所属,11.0,131237
2011,江戸川,当,3266.462,須賀 精二,,64.0,男,自民,現,江戸川区議会議員,1.45,自民,1.0,131237
2011,江戸川,当,3240.0,八武崎 一郎,,70.0,男,自民,現,会社役員,1.43,自民,1.0,131237
2011,江戸川,当,3210.0,滝沢 泰子,,41.0,女,無所属,現,江戸川区議会議員,1.42,無所属,11.0,131237
2011,江戸川,落,3011.0,山崎 哲,,42.0,男,民主,元,大学院生,1.33,民主,80.0,131237
2011,江戸川,落,2881.0,野崎 信,,50.0,男,自民,新,会社役員,1.27,自民,1.0,131237
2011,江戸川,落,2865.0,中山 隆仁,,58.0,男,自民,現,江戸川区議会議員,1.27,自民,1.0,131237
2011,江戸川,落,2758.0,須田 哲二,,54.0,男,共産,現,江戸川区議会議員,1.22,共産,5.0,131237
2011,江戸川,落,2579.0,堀場 理砂子,,40.0,女,江戸川・生活者ネットワーク,新,団体役員,1.14,,,131237
2011,江戸川,落,2432.0,岩田 将和,,37.0,男,区民の声を届ける会,新,無職,1.08,,,131237
2011,江戸川,落,2274.0,振井 一,,50.0,男,共産,新,政党職員,1.01,共産,5.0,131237
2011,江戸川,落,2021.0,神尾 昭央,,28.0,男,民主,新,衆議院議員秘書,0.89,民主,80.0,131237
2011,江戸川,落,1336.0,細井 信之,,38.0,男,無所属,新,無職,0.59,無所属,11.0,131237
2011,江戸川,落,1175.0,相原 与志郎,,59.0,男,民主,新,無職,0.52,民主,80.0,131237
2011,江戸川,落,1151.0,近藤 憲哉,,33.0,男,無所属,新,無職,0.51,無所属,11.0,131237
2011,江戸川,落,402.0,鈴木 宗宏,,35.0,男,無所属,新,会社役員,0.18,無所属,11.0,131237
2011,江戸川,落,163.0,阿部 孝行,,58.0,男,平和党核兵器廃絶平和運動,新,建物管理業,0.07,,,131237
2011,江戸川,落,90.0,森沢 東次,,68.0,男,無所属,新,会社員,0.04,無所属,11.0,131237
2015,江戸川,当,7197.976,田中 寿一,,35.0,男,自民,現,不動産業従事,3.19,自民,1.0,131237
2015,江戸川,当,6901.0,小俣 則子,,65.0,女,共産,現,区議会議員,3.06,共産,5.0,131237
2015,江戸川,当,6300.0,大橋 美枝子,,66.0,女,共産,現,区議会議員,2.79,共産,5.0,131237
2015,江戸川,当,6261.0,大西 洋平,,37.0,男,自民,現,区議会議員,2.77,自民,1.0,131237
2015,江戸川,当,5907.0,福本 光浩,,43.0,男,自民,現,区議会議員,2.62,自民,1.0,131237
2015,江戸川,当,5396.0,島村 和成,,62.0,男,自民,現,会社役員,2.39,自民,1.0,131237
2015,江戸川,当,4897.0,本西 光枝,,49.0,女,江戸川・生活者ネットワーク,新,団体役員,2.17,,,131237
